p,p2,distance,pos_p_x,pos_p_y,pos_p_z,pos_p2_x,pos_p2_y,pos_p2_z
17681,17683,0.0000379326,-0.4403101247408595,0.9312051778973487,-0.8421758249340178,-0.44032902058623885,0.9311821616663641,-0.842212722833938
17657,17659,0.0000380084,-0.4400900613892257,0.93149626097664,-0.8417455695366871,-0.4401090003074746,0.9314732217849429,-0.8417825528375914
17597,17599,0.0000381991,-0.4395375941801655,0.9322251442528687,-0.840665355682487,-0.4395566413949183,0.9322020474977628,-0.8407025537097506
17579,17581,0.0000382565,-0.4393712078452639,0.9324441373204775,-0.8403400109968127,-0.43939028772118643,0.9324210232512238,-0.8403772737850892
17489,17491,0.0000385461,-0.43853476817851994,0.9335413808828447,-0.8387043537423775,-0.4385540125649796,0.9335181799293729,-0.8387419427359308
17417,17419,0.0000387803,-0.4378601620090923,0.9344219184329274,-0.8373850181261924,-0.4378795394658854,0.9343986475944853,-0.8374228709966993
17387,17389,0.0000388785,-0.4375776324846714,0.9347895310853527,-0.8368324338316955,-0.4375970657755633,0.9347662310287208,-0.8368703974242765
17291,17293,0.0000391956,-0.4366677790991575,0.9359687556927824,-0.8350527500676856,-0.4366873926125242,0.9359453617432275,-0.8350910710660474
17207,17209,0.0000394766,-0.4358643884098908,0.9370041707183673,-0.8334811192867211,-0.4358841615853553,0.9369806941170433,-0.8335197569355199
17189,17191,0.0000395372,-0.4356913424602739,0.937226483246597,-0.8331425755842758,-0.43571115009094,0.9372029888737785,-0.8331812815687627
17027,17029,0.0000400895,-0.4341196055368165,0.9392342828659269,-0.8300672902352606,-0.43413972717077637,0.9392106275854971,-0.8301066190257841
16979,16981,0.0000402556,-0.4336489012873899,0.9398316113015243,-0.8291461743273659,-0.43366911732944546,0.9398079080100227,-0.8291856903834167
16901,16903,0.0000405278,-0.43287906117736574,0.9408046460784453,-0.8276395566124068,-0.43289943199309894,0.9407808644408299,-0.8276793796864412
16829,16831,0.0000407817,-0.43216295366517554,0.9417054520226082,-0.8262379569867688,-0.43218346886308184,0.9416815977036316,-0.8262780664798167
16691,16693,0.0000412757,-0.4307754914139437,0.943439061852297,-0.8235219720443031,-0.43079628748335214,0.9434150672513997,-0.8235626387568067
16649,16651,0.0000414279,-0.43034928042680237,0.943968533224455,-0.8226875564974198,-0.4303701630762946,0.9439444956733487,-0.8227283949859392
16631,16633,0.0000414934,-0.4301660503978485,0.944195714840608,-0.8223288232893199,-0.43018697031188846,0.9441716588456183,-0.8223697357126697
16451,16453,0.0000421579,-0.428314782718707,0.9464763216962043,-0.818703882255789,-0.4283360806014104,0.9464520800481284,-0.8187455446386694
16361,16363,0.0000424966,-0.42737603567837346,0.9476226475852995,-0.816865409236836,-0.42739752624398913,0.9475983122790264,-0.8169074539726389
16229,16231,0.0000430013,-0.42598308228296755,0.9493112364290364,-0.8141370063135103,-0.4260048600299472,0.9492867627484066,-0.8141796209640407
16187,16189,0.0000431639,-0.4255357966038859,0.9498503457743215,-0.8132608002095294,-0.42555766688901175,0.9498258278129079,-0.8133035985138183
16139,16141,0.0000433510,-0.42502217887496585,0.9504675570327095,-0.8122545943939624,-0.42504415561522774,0.9504429883149267,-0.8122976039784722
16067,16069,0.0000436341,-0.42424684518062555,0.9513955521423177,-0.8107355533926833,-0.42426898301329335,0.9513709069898166,-0.8107788827083163
16061,16063,0.0000436578,-0.4241819665850287,0.9514730032919053,-0.8106084361866992,-0.42420411791907103,0.9514483517535579,-0.8106517923001378
15971,15973,0.0000440162,-0.4232038088955253,0.9526369589319605,-0.8086918031743221,-0.4232261641879278,0.9526122113046702,-0.8087355641217444
15887,15889,0.0000443549,-0.42228236381100237,0.953727030029674,-0.8068860902878141,-0.4223049119265142,0.9537021922086317,-0.806930233989625
15737,15739,0.0000449704,-0.4206161866933382,0.9556825459411477,-0.8036204642717506,-0.4206390851795027,0.9556575458288945,-0.803665303515785
15731,15733,0.0000449953,-0.4205489798887177,0.9557610064007659,-0.8034887289240732,-0.42057189255352373,0.9557359997639591,-0.803533596316488
15647,15649,0.0000453463,-0.4196035090586914,0.9568613969135717,-0.8016353571829438,-0.4196266215694664,0.9568362986665946,-0.8016806213351165
15641,15643,0.0000453716,-0.4195356470177587,0.9569401352985386,-0.8015023219849444,-0.4195587738999508,0.9569150304889334,-0.8015476146699695
15581,15583,0.0000456252,-0.4188545999690846,0.9577285412207203,-0.8001671558895013,-0.4188778712819735,0.9577033706449931,-0.800212735332132
15359,15361,0.0000465839,-0.41629579672142836,0.960661869557819,-0.7951498071309202,-0.4163196139841874,0.9606364534318615,-0.7951964706265783
15329,15331,0.0000467160,-0.41594523614240103,0.9610602336161559,-0.7944623103440122,-0.41596912860825974,0.9610347840396243,-0.794509123177934
15287,15289,0.0000469018,-0.4154525118763503,0.9616187339249629,-0.7934959665936392,-0.41547651020877474,0.9615932374102084,-0.7935429896625631
15269,15271,0.0000469819,-0.4152406484581821,0.9618583739225387,-0.7930804384993162,-0.4152646923712482,0.961832857253022,-0.7931275520863881
15137,15139,0.0000475755,-0.4136740985330039,0.963620930922402,-0.7900076651157512,-0.41369848059275083,0.96359526574711,-0.7900554502600874
14867,14869,0.0000488280,-0.4103975969150324,0.9672548119052597,-0.7835791794275385,-0.4104226926023227,0.9672288391040592,-0.783628382031447
14627,14629,0.0000499866,-0.4074009467755339,0.9705175066818079,-0.7776978504259158,-0.4074267027342784,0.9704912560780601,-0.7777483647446235
14591,14593,0.0000501642,-0.4069444140608798,0.9710095733159448,-0.7768016869545304,-0.406970271250173,0.9709832806886558,-0.776852402400376
14561,14563,0.0000503130,-0.40656254517331775,0.9714201613106036,-0.7760520555052847,-0.4065884871675993,0.9713938335934353,-0.776102939447543
14549,14551,0.0000503727,-0.4064094333819503,0.9715845321663389,-0.7757514799023141,-0.40643540941245926,0.9715581903953426,-0.7758024314711065
14447,14449,0.0000508849,-0.4050995143341689,0.9729848193381929,-0.7731797758775919,-0.4051257823360783,0.9729583576977527,-0.7732313075876132
14387,14389,0.0000511902,-0.40432182774413317,0.9738111432145075,-0.77165282290998,-0.4043482697491763,0.9737846107188307,-0.7717047003806521
14321,14323,0.0000515293,-0.4034601828591364,0.9747223512955534,-0.769960886700366,-0.4034868182299562,0.9746957405656611,-0.7700131484244112
14249,14251,0.0000519035,-0.4025127311804282,0.9757190925184479,-0.7681002969639292,-0.40253957987512917,0.9756923960923501,-0.768152982622771
14081,14083,0.0000527937,-0.4002711631852962,0.9780557960097799,-0.7636976753195008,-0.4002985195153693,0.9780288982125773,-0.7637513698806329
14009,14011,0.0000531828,-0.3992970422058907,0.979061957481141,-0.7617841337660803,-0.39932462042875944,0.9790349727794768,-0.7618382693672628
13997,13999,0.0000532481,-0.39913389321347154,0.9792299268562393,-0.7614636305959868,-0.39916150867618844,0.9792029276355155,-0.7615178402183412
13931,13933,0.0000536096,-0.3982324770843958,0.9801551687840815,-0.7596927283629037,-0.39826029869758817,0.9801280895304338,-0.7597473477595551
13901,13903,0.0000537752,-0.39782043681670237,0.9805765230294975,-0.7588831943290331,-0.39784835288559867,0.9805494072978586,-0.758938001485975
13877,13879,0.0000539083,-0.39748976009177633,0.9809139621565591,-0.7582334929157067,-0.3975177520662798,0.9808868171979275,-0.7582884509617736
13829,13831,0.0000541760,-0.39682560534658534,0.9815897897986557,-0.756928527175535,-0.39685375004887957,0.9815625862674068,-0.7569837888298675
13757,13759,0.0000545817,-0.3958223131903635,0.9826059073727889,-0.7549570580937013,-0.39585068930132206,0.9825786156871729,-0.7550127797865819
13721,13723,0.0000547864,-0.39531746211645946,0.9831150366527778,-0.7539649585855108,-0.3953459549870106,0.983087700757606,-0.7540209124046985
13709,13711,0.0000548549,-0.3951487003915021,0.98328490514112,-0.7536333093755133,-0.39517723233970525,0.9832575544898902,-0.7536893408852011
13691,13693,0.0000549579,-0.3948951079741909,0.9835398567498956,-0.7531349421877624,-0.3949236986875608,0.9835124839462941,-0.7531910905300971
13679,13681,0.0000550268,-0.39472574576295494,0.9837099237684434,-0.7528021003929526,-0.39475437575255534,0.9836825361844199,-0.7528583268222988
13397,13399,0.0000566857,-0.39067526235888816,0.9877294077314533,-0.7448403505301221,-0.39070483881008755,0.9877016700345294,-0.7448984588726012
13337,13339,0.0000570490,-0.3897956586132447,0.9885902984935514,-0.7431110075119614,-0.38982544241209327,0.9885624856275564,-0.7431695281897392
13217,13219,0.0000577871,-0.38801721145299534,0.9903180736548951,-0.7396141022668938,-0.3880474164677323,0.9902901097526723,-0.7396734606387111
13007,13009,0.0000591165,-0.38484178072327824,0.9933609356190009,-0.7333690657568305,-0.3848727444514945,0.9933327052098103,-0.7334299332096206
13001,13003,0.0000591552,-0.38474984973381876,0.9934482349483434,-0.7331882432872658,-0.38478083555429704,0.9934199968844603,-0.7332491546851312
12917,12919,0.0000597013,-0.383455664998371,0.9946725290290874,-0.7306425207377235,-0.38348696258932063,0.9946441835695775,-0.7307040523186119
12821,12823,0.0000603356,-0.3819600700638492,0.9960765308292467,-0.7277002857442818,-0.3819917297166634,0.9960480621135402,-0.7277625375987384
12611,12613,0.0000617615,-0.37862554515679686,0.9991656645022322,-0.721139135360675,-0.3786580189127688,0.999136924296818,-0.72120300695502
12539,12541,0.0000622629,-0.3774619440442174,1.00023044213335,-0.7188491861783968,-0.3774947041242142,1.0002016082763747,-0.718913627504852
12377,12379,0.0000634155,-0.37480483686016597,1.002636718582351,-0.7136192808721212,-0.37483825512652,1.0026076729963234,-0.7136850319878005
12251,12253,0.0000643360,-0.37270002512616385,1.0045183260528892,-0.7094757048072241,-0.37273396909005135,1.0044891148622987,-0.709542502177474
12239,12241,0.0000644248,-0.37249779234212305,1.004697984963189,-0.7090775512724028,-0.3725317870172844,1.004668757960228,-0.7091444495747815
12161,12163,0.0000650068,-0.3711756551666726,1.0058677070951558,-0.7064743981460073,-0.3712099822497757,1.0058383771458597,-0.7065419580731953
12107,12109,0.0000654147,-0.3702525180523973,1.0066794813577187,-0.704656687288874,-0.3702870781269493,1.006650079973531,-0.7047247109864958
12071,12073,0.0000656889,-0.3696335051265196,1.0072215567379341,-0.7034377469984839,-0.36966822184905357,1.0071921076580406,-0.7035060825156965
12041,12043,0.0000659189,-0.3691154516382828,1.007673831005712,-0.702417571217347,-0.3691502997161312,1.0076443421361485,-0.7024861682140603
11969,11971,0.0000664761,-0.36786385674754446,1.008761306886687,-0.6999527152121607,-0.3678990231389154,1.0087317223660186,-0.7000219458783521
11939,11941,0.0000667106,-0.3673388855969515,1.0092152612396388,-0.6989187866853792,-0.36737418590908116,1.009185636801246,-0.698988283959646
11831,11833,0.0000675657,-0.3654318450863139,1.0108535744843277,-0.6951625579510405,-0.36546763391393106,1.0108238060498262,-0.6952330278109954
11777,11779,0.0000679999,-0.364468137635218,1.0116751181202797,-0.6932641888220812,-0.3645041745418073,1.011645277524612,-0.6933351526147739
11717,11719,0.0000684877,-0.363389272116823,1.012589804548466,-0.6911388249978452,-0.3634255877138665,1.012559883654185,-0.6912103436972878
11699,11701,0.0000686351,-0.36306393988903246,1.0128645914825976,-0.6904978901003669,-0.36310033972608335,1.0128346464752094,-0.6905695765372553
11549,11551,0.0000698840,-0.3603223702421592,1.0151612935864285,-0.6850961808215446,-0.3603594836732433,1.0151311472475228,-0.6851692882540684
11489,11491,0.0000703939,-0.359210280540148,1.0160833649532937,-0.6829047497396723,-0.35924768532629725,1.0160531379047302,-0.6829784374037874
11351,11353,0.0000715898,-0.35661817067218887,1.0182114269460514,-0.6777962372673333,-0.35665625881905116,1.0181810139428396,-0.6778712859510568
11171,11173,0.0000731997,-0.3531634722829886,1.0210023052046022,-0.6709864065830193,-0.35320248049567127,1.020971649129761,-0.6710632879643417
11159,11161,0.0000733091,-0.3529301272564639,1.0211889678559634,-0.6705263874784693,-0.35296919799882653,1.0211582955610905,-0.670603393423877
11117,11119,0.0000736941,-0.3521103880848125,1.0218428775948278,-0.6689102903573522,-0.3521496788801324,1.0218121485191103,-0.66898773467571
11069,11071,0.0000741382,-0.3511677289611297,1.0225913239738125,-0.6670517563547258,-0.3512072735514562,1.022560529988977,-0.6671297062836199
11057,11059,0.0000742499,-0.35093108841435366,1.0227786217594772,-0.6665851818264639,-0.35097069684144144,1.022747811545209,-0.6666632589342132
10937,10939,0.0000753819,-0.34854295164135246,1.024655669861878,-0.6618762061679558,-0.3485832071186897,1.024624697331404,-0.6619555724347461
10889,10891,0.0000758426,-0.34757649691160997,1.0254085473394692,-0.6599703346746836,-0.34761701570534675,1.0253775098848827,-0.6600502256008459
10859,10861,0.0000761328,-0.3469691683776116,1.0258796883815133,-0.6587726109980708,-0.347009853073573,1.0258486103545095,-0.6588528324963729
10709,10711,0.0000776114,-0.34389391058990887,1.0282421651875238,-0.6527071648027621,-0.34393544047674685,1.0282108844207491,-0.6527890705359067
10529,10531,0.0000794481,-0.3401164886811441,1.0310917842172103,-0.6452552981457944,-0.3401590685179265,1.0310602606657508,-0.6453392964430766
10499,10501,0.0000797610,-0.3394774435954395,1.031568245428117,-0.6439944665499743,-0.33952020234727676,1.031536681492371,-0.6440788214599712
10457,10459,0.0000802025,-0.33857815110148687,1.0322360125344165,-0.642220089815299,-0.3386211622646714,1.032204392108491,-0.6423049478464893
10427,10429,0.0000805203,-0.3379324685758397,1.03271350114392,-0.6409460494949547,-0.3379756614255769,1.0326818404049043,-0.64103126968603
10331,10333,0.0000815511,-0.3358474072497336,1.0342443019360714,-0.6368315522685186,-0.33589118942707374,1.0342125124300101,-0.6369179472454076
10301,10303,0.0000818777,-0.3351898601707026,1.0347235546192155,-0.6355338995039528,-0.3352338290300799,1.034691724955068,-0.6356206666400539
10271,10273,0.0000822063,-0.3345294404195389,1.0352032205911947,-0.6342305293382575,-0.3345735971784225,1.0351713508118683,-0.6343176710707182
10139,10141,0.0000836781,-0.3315889881277106,1.0373185907377773,-0.6284268234119776,-0.33163398639113906,1.0372865450233384,-0.6285156428901781
10091,10093,0.0000842240,-0.33050553567368823,1.0380897394139725,-0.626288126229969,-0.3305508460251212,1.0380576299826005,-0.6263775679826737
10067,10069,0.0000844991,-0.3299609274972747,1.038475691830128,-0.6252130409745302,-0.33000639513544,1.0384435505979392,-0.6253027963526383
10037,10039,0.0000848450,-0.329277445155556,1.038958483593352,-0.6238637657588707,-0.32932311057941377,1.0389263026669888,-0.6239539155259017
10007,10009,0.0000851932,-0.32859091947798724,1.0394416626234122,-0.6225084323697583,-0.3286367840069374,1.0394094420686617,-0.6225989791675208
9929,9931,0.0000861095,-0.32679156389450303,1.0406997167392529,-0.618955921731558,-0.3268379523599627,1.0406673934792765,-0.6190475133505321
9857,9859,0.0000869697,-0.3251119249384432,1.0418632493185538,-0.6156394627614646,-0.3251588052185174,1.0418308317108573,-0.6157320352127907
9767,9769,0.0000880646,-0.322986681487383,1.0433206271280542,-0.6114427334608391,-0.3230341878593608,1.043288092270278,-0.6115365546294811
9719,9721,0.0000886578,-0.32184135926318,1.0440992084521086,-0.6091808665282343,-0.3218892048097528,1.0440666114001074,-0.6092753642116981
9677,9679,0.0000891822,-0.32083234244991576,1.0447811998193135,-0.6071880744216775,-0.3208804878326528,1.044748548555248,-0.6072831701811225
9629,9631,0.0000897877,-0.3196712580447,1.045561440732901,-0.6048948232156663,-0.31971974964410155,1.0455287277628256,-0.604990609594469
9461,9463,0.0000919604,-0.31553958788856484,1.0482989392428634,-0.5967332871638124,-0.3155893218731384,1.0482660126228458,-0.5968315520591312
9437,9439,0.0000922778,-0.3149405699592811,1.0486908244331317,-0.5955498704178611,-0.31499048541801644,1.048657867613147,-0.5956484973810972
9431,9433,0.0000923574,-0.31479046726530335,1.0487888264801979,-0.5952533227753951,-0.3148404282518108,1.0487558621236759,-0.5953520405746171
9419,9421,0.0000925170,-0.31448984265949187,1.0489848671978061,-0.5946593926186711,-0.3145398948935058,1.0489518877845883,-0.5947582924744322
9341,9343,0.0000935653,-0.3125220558395877,1.0502603012073317,-0.5907715088915675,-0.3125727074865546,1.0502272244758606,-0.5908716047450637
9281,9283,0.0000943848,-0.310991992052298,1.0512427439381828,-0.5877482031680419,-0.31104311234481713,1.0512095930294403,-0.5878492341641174
9239,9241,0.0000949655,-0.3099123512836369,1.051931121590079,-0.5856147682201633,-0.30996380361675796,1.0518979191323066,-0.5857164618081896
9041,9043,0.0000977831,-0.30472496814400074,1.0551832373506778,-0.575362645509425,-0.30477803155617234,1.055149796464427,-0.5754675544127292
9011,9013,0.0000982219,-0.3039246399257387,1.0556769078871069,-0.5737806864835397,-0.3039779542266414,1.0556434315943939,-0.5738860961551484
8999,9001,0.0000983983,-0.3036034299605169,1.055874439616416,-0.5731457540308371,-0.3036568451305198,1.0558409492181267,-0.5732513650391552
8969,8971,0.0000988416,-0.30279769263389933,1.0563684240445397,-0.571553019381706,-0.3028513612711635,1.0563348985279926,-0.5716591363263742
8861,8863,0.0001004647,-0.29986456100581893,1.0581485091723208,-0.5657544728299044,-0.2999191577014664,1.0581148590334868,-0.5658624423662437
8837,8839,0.0001008313,-0.2992057589810252,1.058544431666619,-0.5644519707883929,-0.2992605652845226,1.0585107542362606,-0.5645603587722579
8819,8821,0.0001011077,-0.29870996764709934,1.058841451561379,-0.5634717275075072,-0.29876493197524606,1.058807753762708,-0.5635804309683103
8627,8629,0.0001041343,-0.293329642352925,1.0620133825774092,-0.5528327197000309,-0.29338633714799156,1.0619794732490155,-0.5529448782036883
8597,8599,0.0001046205,-0.2924734840101159,1.0625095327773204,-0.5511395239340177,-0.2925304568123484,1.0624755914118527,-0.5512522375692342
8537,8539,0.0001056043,-0.29074831554408365,1.063502189415956,-0.5477275217954571,-0.2908058507474024,1.0634681848666656,-0.5478413585001984
8429,8431,0.0001074134,-0.28759910207009665,1.0652899713895554,-0.5414984104997658,-0.2876576715654017,1.0652558562718668,-0.5416143127860646
8387,8389,0.0001081307,-0.28635888741451393,1.0659854917356535,-0.5390450462006865,-0.2864178669562334,1.0659513347828775,-0.5391617674548563
8291,8293,0.0001097999,-0.28349078031012903,1.067575628748683,-0.5333709244432164,-0.28355071404209586,1.0675413787905659,-0.5334895516020752
8231,8233,0.0001108646,-0.2816742593131239,1.0685696134290719,-0.5297768526743111,-0.28173480167410464,1.068535307294373,-0.5298966956148056
8219,8221,0.0001110796,-0.2813087116338595,1.0687684146601404,-0.5290535663726635,-0.2813693768756846,1.0687340974785968,-0.5291736547864028
8087,8089,0.0001134899,-0.27723744299242997,1.070955057184924,-0.520997259335656,-0.2772994859803817,1.0709206228685118,-0.5211201002271987
8009,8011,0.0001149547,-0.2747875417121357,1.0722467560006215,-0.5161486961647955,-0.2748504219036984,1.0722122564736307,-0.5162732098266843
7949,7951,0.0001161026,-0.27288014498395874,1.0732399962810688,-0.5123734618564844,-0.2729436812440958,1.073205448765948,-0.5124992864744733
7877,7879,0.0001175051,-0.2705645362059288,1.0744312966315959,-0.5077898808418048,-0.27062887396862045,1.0743966941673584,-0.5079173071420935
7757,7759,0.0001199050,-0.2666388919779979,1.0764148850936022,-0.5000183878010107,-0.2667046011749614,1.0763801978759289,-0.5001485550090484
7589,7591,0.0001234024,-0.2609991172893073,1.0791863284552652,-0.48885139302099434,-0.2610668247980807,1.0791515383359547,-0.48898555466796667
7559,7561,0.0001240446,-0.2599738282816141,1.0796803629958203,-0.4868210170339267,-0.2600419026492864,1.0796455565997107,-0.48695591208298883
7547,7549,0.0001243030,-0.2595621393204378,1.0798778926260248,-0.4860057286423082,-0.2596303613052515,1.0798430799070355,-0.4861409188060189
7487,7489,0.0001256083,-0.25749007922752665,1.0808647726037148,-0.48190213074888777,-0.25755904688762465,1.0808299299231772,-0.48203881172344115
7457,7459,0.0001262693,-0.25644545772655614,1.0813577027280408,-0.4798331954745104,-0.25651480303245444,1.0813228461271678,-0.479970631508265
7349,7351,0.0001286972,-0.2526364995733738,1.0831291065149227,-0.47228864328433195,-0.2527072316572133,1.0830942059598718,-0.47242885225454967
7331,7333,0.0001291093,-0.25199421032664915,1.0834238209068774,-0.47101633103197615,-0.25206517777514287,1.0833889140014867,-0.47115701066262766
7307,7309,0.0001296621,-0.2511344600874733,1.0838165244380362,-0.46931320277203253,-0.25120574327614076,1.0837816095158628,-0.46945451380703485
7211,7213,0.0001319127,-0.2476564924104697,1.0853842949828656,-0.46242295257091326,-0.24772906092700803,1.0853493533257033,-0.46256683414508853
7127,7129,0.0001339352,-0.24456110618260105,1.0867517007956082,-0.4562899108607972,-0.2446348295514278,1.0867167431190583,-0.456436102296346
6959,6961,0.0001381362,-0.23821920922264378,1.089472182531364,-0.44372228808839564,-0.23829533101440037,1.0894372153872938,-0.44387327747373373
6947,6949,0.0001384446,-0.23775830279625712,1.0896656881253146,-0.4428088090306222,-0.23783460060042078,1.0896307215363779,-0.4429601505626659
6869,6871,0.0001404767,-0.2347360221000865,1.0909205465500402,-0.43681853256254977,-0.23481347981417255,1.0908855878421135,-0.43697219485594796
6827,6829,0.0001415913,-0.23308944070703683,1.0915940289475157,-0.4335546823452642,-0.2331675345691763,1.0915590776560795,-0.43370961755242193
6791,6793,0.0001425584,-0.23166721842054228,1.0921699944327816,-0.43073540827596635,-0.23174586415075646,1.0921350513377495,-0.4308914478128037
6779,6781,0.0001428831,-0.23119089476365123,1.0923617062524578,-0.4297911604060717,-0.2312697258210672,1.092326766275642,-0.4299475708086108
6761,6763,0.0001433725,-0.23047428607710027,1.0926490083276141,-0.4283705508622011,-0.23055339642314282,1.0926140733962257,-0.42852752017176093
6701,6703,0.0001450241,-0.22806701883777628,1.0936043038311776,-0.4235981171585104,-0.22814707154214242,1.0935693889826998,-0.4237569723976
6689,6691,0.0001453581,-0.22758210495329712,1.0937949096698787,-0.42263672325369217,-0.22766234826104415,1.0937599994547693,-0.4227959599635916
6659,6661,0.0001461989,-0.2263647204810379,1.0942707392444104,-0.4202230588287299,-0.22644544345274858,1.094235841535974,-0.4203832555587863
6569,6571,0.0001487697,-0.2226682512993054,1.0956920809254846,-0.4128936026700286,-0.2227504408429235,1.095657228924773,-0.4130567349052554
6551,6553,0.0001492928,-0.22192086518621948,1.095975189592324,-0.41141155692973436,-0.22200335311107805,1.0959403482600956,-0.41157528645276914
6449,6451,0.0001523152,-0.21763359034982824,1.0975716388036514,-0.40290930996009133,-0.21771780202040963,1.0975368680747581,-0.4030764903038411
6359,6361,0.0001550668,-0.21377550943416343,1.0989684206400803,-0.3952572021523941,-0.21386129002913598,1.0989337273377204,-0.3954275238074765
6299,6301,0.0001569470,-0.2111632261297397,1.0998929181140857,-0.3900754689589834,-0.21125007863456838,1.099858284839117,-0.3902479370337159
6269,6271,0.0001579013,-0.20984477966490128,1.1003530429177995,-0.38746003116613315,-0.20993217613046583,1.1003184422997023,-0.38763358855390395
6197,6199,0.0001602310,-0.20664644464055332,1.1014512662792764,-0.38111495588782696,-0.20673516894112443,1.1014167515372697,-0.3812911725451504
6131,6133,0.0001624169,-0.20367160746357033,1.1024500346810415,-0.3752127009218548,-0.2037615773755378,1.1024156083781476,-0.3753914124381041
6089,6091,0.0001638337,-0.2017566703629145,1.1030814400211537,-0.3714130629152316,-0.2018474475009911,1.1030470750714922,-0.3715933913732189
5879,5881,0.0001712342,-0.19191771294462343,1.1061848484058245,-0.35188699416556135,-0.1920127050144156,1.1061508546443424,-0.3520757671632363
5867,5869,0.0001716738,-0.19134178142303124,1.1063592686805146,-0.3507438398064438,-0.19143702373776175,1.106325299607282,-0.350933114252896
5849,5851,0.0001723366,-0.19047502945541428,1.1066202653992634,-0.34902340499416756,-0.1905706491165258,1.1065863341092141,-0.3492134355976977
5741,5743,0.0001764039,-0.1852014231117324,1.1081696224666668,-0.33855475523768236,-0.18529935787363672,1.1081359375133935,-0.33874942550753645
5657,5659,0.0001796785,-0.18101095593214897,1.109353746167333,-0.3302350905742086,-0.1811107539527354,1.109320277442813,-0.33043349557437396
5651,5653,0.0001799163,-0.1807085950771282,1.1094375851472742,-0.32963475045255763,-0.18080852835483643,1.1094041327374589,-0.32983342658366444
5639,5641,0.0001803934,-0.1801026419765041,1.1096049579247431,-0.32843160942454086,-0.18020284665033998,1.1095715385019735,-0.32863082959366763
5519,5521,0.0001852817,-0.17395131164035033,1.111255408392172,-0.31621673886709006,-0.1740542964920776,1.1112223460800532,-0.3164215327911667
5501,5503,0.0001860339,-0.17301395603581865,1.111499168068408,-0.31435521644992126,-0.1731173685683542,1.1114661637736691,-0.314560867899331
5477,5479,0.0001870447,-0.171758084610457,1.1118225643283512,-0.31186106622769166,-0.17186207182935337,1.111789639277862,-0.3120678700000393
5441,5443,0.0001885781,-0.16986115999037726,1.1123041179532613,-0.3080936214454263,-0.1699660188943966,1.1122713159024147,-0.30830217315621566
5417,5419,0.0001896120,-0.16858770891470437,1.1126227371478077,-0.3055643320842242,-0.16869315547411046,1.1125900199169996,-0.30577406224875003
5279,5281,0.0001957440,-0.161124830741753,1.1144151381382612,-0.2907399813107142,-0.16123376133635742,1.1143829549038613,-0.29095669921798156
5231,5233,0.0001979544,-0.15847144758031667,1.1150217912891303,-0.2854685299925896,-0.15858163354631016,1.1149898133955412,-0.28568776616318303
5099,5101,0.0002042519,-0.15101513453097382,1.1166412936347383,-0.27065309519911024,-0.15112889543970898,1.1166099374949823,-0.2708795039113866
5021,5023,0.0002081314,-0.1464955012220978,1.1175621464824557,-0.26167128624838143,-0.14661146325283572,1.117531200095475,-0.261902112058705
5009,5011,0.0002087391,-0.14579246536602977,1.117701285191795,-0.2602740543798271,-0.14590877211958736,1.1176704048185653,-0.2605055720240699
4967,4969,0.0002108896,-0.14331537494758398,1.1181827593295308,-0.25535081135844967,-0.1434329013355477,1.1181521164944552,-0.25558477685535663
4931,4933,0.0002127624,-0.1411715286307869,1.1185884563253465,-0.25108963300555165,-0.14129011692135895,1.118558025343312,-0.25132572995115005
4799,4801,0.0002198721,-0.13314329122171709,1.1200174569968313,-0.23513031123610756,-0.13326590879389255,1.1199878721179382,-0.23537449717456366
4787,4789,0.0002205381,-0.1324000869309341,1.1201425717490028,-0.23365272708588264,-0.13252308174068758,1.1201130694833092,-0.23389767046342935
4721,4723,0.0002242616,-0.12827151481109084,1.1208155715392762,-0.22544408502324895,-0.12839661836357258,1.1207865416996634,-0.22569326281478547
4649,4651,0.0002284446,-0.12368695884032753,1.1215193074032788,-0.21632780849054006,-0.12381443029504162,1.1214908293941828,-0.21658174182069045
4637,4639,0.0002291545,-0.12291451461656912,1.121633377648775,-0.21479171675374387,-0.12304238776968177,1.1216049954804972,-0.21504645690422397
4547,4549,0.0002345976,-0.11704327901003793,1.1224581373978801,-0.20311512054697817,-0.11717423135271432,1.1224305111906436,-0.2033760460457343
4517,4519,0.0002364602,-0.1150550846228353,1.122720540633936,-0.19916064553961274,-0.11518709012211771,1.1226931815866612,-0.19942368686949533
4481,4483,0.0002387280,-0.11264826306187087,1.123026798378886,-0.19437326525663068,-0.11278155057540762,1.1229997704290942,-0.19463888240250493
4421,4423,0.0002425894,-0.10858509995937099,1.12351556623801,-0.18629061993846696,-0.10872056950181248,1.123489116604802,-0.18656062171129814
4337,4339,0.0002481736,-0.10278507855582245,1.1241519935304356,-0.17475151213844156,-0.10292370175747065,1.1241264124030206,-0.175027852080396
4271,4273,0.0002527136,-0.09813378575319488,1.1246105020579735,-0.16549659664360983,-0.09827497132768861,1.1245856548136037,-0.1657780873697286
4259,4261,0.0002535540,-0.09727898519084871,1.1246897571137882,-0.16379564097192142,-0.09742064491622865,1.1246650484270466,-0.1640780849132681
4241,4243,0.0002548234,-0.09599145386185251,1.12480620343576,-0.16123353309174449,-0.09613382967965456,1.124781705634045,-0.16151741669478406
4229,4231,0.0002556756,-0.09512952399656963,1.1248821906978177,-0.15951830070427273,-0.09527238048256668,1.1248578355462349,-0.1598031507003677
